shift_a,shift_b,shift_c_sp,shift_c_relax,fgw_distance_megn,fgw_distance_cgnf,fgw_distance_magp,mace_single_point_energy,mace_relaxed_energy
0.237,0.553,-3.1,-2.6,0.261310518871 ,0.243775779299 ,0.256200423270 ,-1119.028198242180 ,-1127.352294921870 
0.237,0.605,-3.1,-2.6,0.261088496077 ,0.242709560582 ,0.254835686557 ,-1119.072509765620 ,-1127.479858398430 
0.237,0.658,-3.1,-2.6,0.260978830221 ,0.242712903451 ,0.254636835505 ,-1119.045410156250 ,-1127.450317382810 
0.237,0.711,-3.1,-2.6,0.261317783216 ,0.244455257158 ,0.256570683026 ,-1118.911010742180 ,-1127.396484375000 
0.237,0.763,-3.1,-2.6,0.261559828227 ,0.245016888411 ,0.257516648801 ,-1118.890625000000 ,-1127.340454101560 
0.237,0.816,-3.1,-2.6,0.260915945281 ,0.242652806758 ,0.254473265089 ,-1119.041015625000 ,-1127.435424804680 
0.237,0.868,-3.1,-2.6,0.261250779638 ,0.243568621471 ,0.255893966476 ,-1119.024902343750 ,-1127.374023437500 
0.237,0.921,-3.1,-2.6,0.261723529359 ,0.245678189446 ,0.258343069977 ,-1118.840332031250 ,-1127.174926757810 
0.237,0.974,-3.1,-2.6,0.261797323958 ,0.246014767168 ,0.258754970006 ,-1118.814819335930 ,-1126.978027343750 
0.289,0.026,-3.1,-2.6,0.261002580527 ,0.242677975627 ,0.254702222816 ,-1119.067382812500 ,-1127.451660156250 
0.289,0.079,-3.1,-2.6,0.261400328433 ,0.244325047014 ,0.256701857018 ,-1118.948486328120 ,-1127.387573242180 
0.289,0.132,-3.1,-2.6,0.261886829881 ,0.246306392266 ,0.259168984421 ,-1118.796386718750 ,-1127.028808593750 
0.289,0.184,-3.1,-2.6,0.261426454443 ,0.244817246555 ,0.257067830256 ,-1118.888183593750 ,-1127.412231445310 
0.289,0.237,-3.1,-2.6,0.261040491076 ,0.243096775707 ,0.255166290021 ,-1119.060058593750 ,-1127.363769531250 
0.289,0.289,-3.1,-2.6,0.261431337620 ,0.244297061371 ,0.256773453276 ,-1118.995971679680 ,-1127.367309570310 
0.289,0.342,-3.1,-2.6,0.261468875195 ,0.244964117371 ,0.257277429547 ,-1118.877075195310 ,-1127.438720703120 
0.289,0.395,-3.1,-2.6,0.261562640926 ,0.244912310242 ,0.257431260046 ,-1118.916381835930 ,-1127.323608398430 
0.289,0.447,-3.1,-2.6,0.261362156186 ,0.243938081849 ,0.256507063231 ,-1119.062744140620 ,-1127.318725585930 
0.289,0.5,-3.1,-2.6,0.261290669306 ,0.243734774524 ,0.256226649149 ,-1119.072631835930 ,-1127.334350585930 
0.289,0.553,-3.1,-2.6,0.260876097380 ,0.242730761357 ,0.254455621379 ,-1119.030151367180 ,-1127.394775390620 
0.289,0.605,-3.1,-2.6,0.261187550471 ,0.243326309561 ,0.255563557962 ,-1119.031738281250 ,-1127.427734375000 
0.289,0.658,-3.1,-2.6,0.261079747724 ,0.243158660731 ,0.255316410954 ,-1119.066040039060 ,-1127.365966796870 
0.289,0.711,-3.1,-2.6,0.261399189566 ,0.244109465138 ,0.256629271087 ,-1119.027343750000 ,-1127.363647460930 
0.289,0.763,-3.1,-2.6,0.261115480589 ,0.243041797563 ,0.255231027764 ,-1119.057250976560 ,-1127.435791015620 
0.289,0.816,-3.1,-2.6,0.261090223111 ,0.242686807346 ,0.254814217997 ,-1119.074462890620 ,-1127.482910156250 
0.289,0.868,-3.1,-2.6,0.260934393839 ,0.242981548146 ,0.254740385179 ,-1119.005859375000 ,-1127.468505859370 
0.289,0.921,-3.1,-2.6,0.261569029754 ,0.245136058640 ,0.257578873520 ,-1118.884277343750 ,-1127.132568359370 
0.289,0.974,-3.1,-2.6,0.261226922217 ,0.243822672944 ,0.255973277724 ,-1118.965087890620 ,-1127.397705078120 
0.342,0.026,-3.1,-2.6,0.260987718037 ,0.242609047928 ,0.254579872968 ,-1119.062377929680 ,-1127.463134765620 
0.342,0.079,-3.1,-2.6,0.261119307679 ,0.243762306206 ,0.255654443849 ,-1118.957763671870 ,-1127.432128906250 
0.342,0.132,-3.1,-2.6,0.261574298816 ,0.244984146327 ,0.257511074224 ,-1118.905029296870 ,-1127.252075195310 
0.342,0.184,-3.1,-2.6,0.260996564518 ,0.242841856214 ,0.254770102682 ,-1119.033325195310 ,-1127.440429687500 
0.342,0.237,-3.1,-2.6,0.261158867013 ,0.243183519362 ,0.255404442142 ,-1119.044555664060 ,-1127.437011718750 
0.342,0.289,-3.1,-2.6,0.261585098536 ,0.245202900570 ,0.257712238552 ,-1118.869262695310 ,-1127.320678710930 
0.342,0.342,-3.1,-2.6,0.261849436657 ,0.246183428552 ,0.258997906891 ,-1118.803955078120 ,-1127.017211914060 
0.342,0.395,-3.1,-2.6,0.261039808234 ,0.243462112167 ,0.255281682221 ,-1118.980224609370 ,-1127.451904296870 
0.342,0.447,-3.1,-2.6,0.261244416570 ,0.243559666181 ,0.255967358726 ,-1119.059936523430 ,-1127.370239257810 
0.342,0.5,-3.1,-2.6,0.261473145955 ,0.244741068000 ,0.257088366079 ,-1118.921264648430 ,-1127.140869140620 
0.342,0.553,-3.1,-2.6,0.261639694693 ,0.245428274628 ,0.257993911839 ,-1118.852416992180 ,-1127.378051757810 
0.342,0.605,-3.1,-2.6,0.261440157356 ,0.244398154247 ,0.256832177306 ,-1118.977294921870 ,-1127.204956054680 
0.342,0.658,-3.1,-2.6,0.261371832480 ,0.243926209757 ,0.256581399785 ,-1119.085205078120 ,-1127.098754882810 
0.342,0.711,-3.1,-2.6,0.261064596636 ,0.243244788932 ,0.255288962122 ,-1119.045043945310 ,-1127.345092773430 
0.342,0.763,-3.1,-2.6,0.261025620631 ,0.243112593047 ,0.255030623738 ,-1119.006103515620 ,-1127.419433593750 
0.342,0.816,-3.1,-2.6,0.261196279244 ,0.243379269328 ,0.255687783815 ,-1119.049438476560 ,-1127.350341796870 
0.342,0.868,-3.1,-2.6,0.261229704523 ,0.243626952185 ,0.255969816450 ,-1119.058105468750 ,-1127.338378906250 
0.342,0.921,-3.1,-2.6,0.261303112014 ,0.243740953682 ,0.256192105559 ,-1119.043090820310 ,-1127.380981445310 
0.342,0.974,-3.1,-2.6,0.261060331251 ,0.242693363216 ,0.254785503228 ,-1119.070678710930 ,-1127.472778320310 
0.395,0.026,-3.1,-2.6,0.261186434370 ,0.243401654463 ,0.255735842345 ,-1119.065795898430 ,-1127.364501953120 
0.395,0.079,-3.1,-2.6,0.261369680019 ,0.243977587198 ,0.256525406398 ,-1119.052246093750 ,-1127.328857421870 
0.395,0.132,-3.1,-2.6,0.261082758117 ,0.243013131554 ,0.255176342302 ,-1119.062622070310 ,-1127.381347656250 
0.395,0.184,-3.1,-2.6,0.261089766008 ,0.242701437261 ,0.254827277061 ,-1119.072875976560 ,-1127.481323242180 
0.395,0.237,-3.1,-2.6,0.260875706271 ,0.242645396480 ,0.254396056287 ,-1119.038330078120 ,-1127.375854492180 
