shift_a,shift_b,shift_c,fgw_distance,single_point_energy
0.667,0.958,-3.100,0.243732853192,-1119.033203125000
0.708,0.000,-3.100,0.243732853192,-1119.033203125000
0.708,0.042,-3.100,0.243891219525,-1118.937622070312
0.708,0.083,-3.100,0.244354127029,-1118.898803710938
0.708,0.125,-3.100,0.244130005567,-1118.969116210938
0.708,0.167,-3.100,0.243579312017,-1119.067382812500
0.708,0.208,-3.100,0.243542660896,-1119.080810546875
0.708,0.250,-3.100,0.242576597280,-1119.060791015625
0.708,0.292,-3.100,0.242374412941,-1119.041137695312
0.708,0.333,-3.100,0.242701071658,-1119.055541992188
0.708,0.375,-3.100,0.242576597280,-1119.060791015625
0.708,0.417,-3.100,0.243681139015,-1119.009765625000
0.708,0.458,-3.100,0.243583504977,-1119.015747070312
0.708,0.500,-3.100,0.242492799454,-1119.063354492188
0.708,0.542,-3.100,0.242361519337,-1119.070556640625
0.708,0.583,-3.100,0.242784940295,-1118.999145507812
0.708,0.625,-3.100,0.244620399364,-1118.880859375000
0.708,0.667,-3.100,0.244920000548,-1118.870849609375
0.708,0.708,-3.100,0.242784940295,-1118.999145507812
0.708,0.750,-3.100,0.242445814259,-1119.066040039062
0.708,0.792,-3.100,0.243903390282,-1118.971191406250
0.708,0.833,-3.100,0.245526588514,-1118.827392578125
0.708,0.875,-3.100,0.245840692683,-1118.804565429688
0.708,0.917,-3.100,0.243891219525,-1118.937622070312
0.708,0.958,-3.100,0.242998838846,-1119.063232421875
0.750,0.000,-3.100,0.244533558922,-1118.916137695312
0.750,0.042,-3.100,0.245840692683,-1118.804565429688
0.750,0.083,-3.100,0.245307745049,-1118.841308593750
0.750,0.125,-3.100,0.243406218364,-1118.994018554688
0.750,0.167,-3.100,0.243338626445,-1119.072143554688
0.750,0.208,-3.100,0.243681139015,-1119.009887695312
0.750,0.250,-3.100,0.243694401544,-1118.935302734375
0.750,0.292,-3.100,0.244157516681,-1118.929321289062
0.750,0.333,-3.100,0.243761943094,-1119.019165039062
0.750,0.375,-3.100,0.243542660896,-1119.080810546875
0.750,0.417,-3.100,0.243338626445,-1119.072021484375
0.750,0.458,-3.100,0.242293038416,-1119.060546875000
0.750,0.500,-3.100,0.242480396450,-1119.051269531250
0.750,0.542,-3.100,0.242445814259,-1119.066772460938
0.750,0.583,-3.100,0.242840288065,-1119.033691406250
0.750,0.625,-3.100,0.244035315389,-1118.982910156250
0.750,0.667,-3.100,0.243250463664,-1119.021606445312
0.750,0.708,-3.100,0.242361519337,-1119.070556640625
0.750,0.750,-3.100,0.242480396450,-1119.051269531250
0.750,0.792,-3.100,0.243555686719,-1118.942993164062
0.750,0.833,-3.100,0.245307745049,-1118.841308593750
0.750,0.875,-3.100,0.244354127029,-1118.898803710938
0.750,0.917,-3.100,0.242327987162,-1119.035400390625
0.750,0.958,-3.100,0.242958798718,-1119.051513671875
0.792,0.000,-3.100,0.244509626150,-1118.882934570312
0.792,0.042,-3.100,0.245526588514,-1118.827392578125
0.792,0.083,-3.100,0.243555686719,-1118.942993164062
0.792,0.125,-3.100,0.242293038416,-1119.060546875000
0.792,0.167,-3.100,0.243583504977,-1119.015747070312
0.792,0.208,-3.100,0.245028344543,-1118.869995117188
0.792,0.250,-3.100,0.245828472522,-1118.804809570312
0.792,0.292,-3.100,0.244636156573,-1118.894531250000
0.792,0.333,-3.100,0.243262320321,-1119.040649414062
0.792,0.375,-3.100,0.243579312017,-1119.067382812500
0.792,0.417,-3.100,0.243406218364,-1118.994018554688
0.792,0.458,-3.100,0.243555686719,-1118.942993164062
0.792,0.500,-3.100,0.243903390282,-1118.971191406250
0.792,0.542,-3.100,0.243478760243,-1119.056030273438
0.792,0.583,-3.100,0.243569138799,-1119.078247070312
0.792,0.625,-3.100,0.243005030381,-1119.067749023438
0.792,0.667,-3.100,0.242224288673,-1119.061279296875
0.792,0.708,-3.100,0.242492799454,-1119.063232421875
0.792,0.750,-3.100,0.242293038416,-1119.060546875000
0.792,0.792,-3.100,0.243406218364,-1118.994018554688
0.792,0.833,-3.100,0.244130005567,-1118.969116210938
