shift_a,shift_b,shift_c,fgw_distance,single_point_energy
0.913,0.522,-1.400,0.221023162163,-488.148254394531
0.913,0.565,-1.400,0.221217226403,-488.147949218750
0.913,0.609,-1.400,0.221245270013,-488.148590087891
0.913,0.652,-1.400,0.221198800672,-488.147277832031
0.913,0.696,-1.400,0.220736710478,-488.146453857422
0.913,0.739,-1.400,0.220891165706,-488.147155761719
0.913,0.783,-1.400,0.221035780636,-488.148376464844
0.913,0.826,-1.400,0.221099392645,-488.147033691406
0.913,0.870,-1.400,0.220878068998,-488.147186279297
0.913,0.913,-1.400,0.221395336080,-488.148284912109
0.913,0.957,-1.400,0.221555213585,-488.149169921875
0.957,0.000,-1.400,0.221032487640,-488.147186279297
0.957,0.043,-1.400,0.221191268498,-488.147857666016
0.957,0.087,-1.400,0.221555213585,-488.149169921875
0.957,0.130,-1.400,0.221337973378,-488.148742675781
0.957,0.174,-1.400,0.221004179907,-488.148040771484
0.957,0.217,-1.400,0.221264546894,-488.147766113281
0.957,0.261,-1.400,0.221162703186,-488.148498535156
0.957,0.304,-1.400,0.221119126742,-488.147277832031
0.957,0.348,-1.400,0.220728552620,-488.146423339844
0.957,0.391,-1.400,0.220950075780,-488.147186279297
0.957,0.435,-1.400,0.221056186288,-488.148498535156
0.957,0.478,-1.400,0.221207781486,-488.147216796875
0.957,0.522,-1.400,0.220928207977,-488.147430419922
0.957,0.565,-1.400,0.221398130875,-488.148498535156
0.957,0.609,-1.400,0.221586818684,-488.149230957031
0.957,0.652,-1.400,0.221140930177,-488.148345947266
0.957,0.696,-1.400,0.221052349992,-488.147766113281
0.957,0.739,-1.400,0.221361980613,-488.148132324219
0.957,0.783,-1.400,0.221105071894,-488.148132324219
0.957,0.826,-1.400,0.220827120185,-488.146728515625
0.957,0.870,-1.400,0.220757343894,-488.146667480469
0.957,0.913,-1.400,0.221038387618,-488.148040771484
0.957,0.957,-1.400,0.221191268498,-488.147888183594

metric,value
total_points,529
valid_points,529
pearson,-0.816352673273
spearman,-0.779061076786
