shift_a,shift_b,shift_c_sp,shift_c_relax,fgw_distance_megn,fgw_distance_cgnf,fgw_distance_magp,mace_single_point_energy,mace_relaxed_energy
0.289,0.711,-2.7,-2.4,0.183482261495 ,0.275863559865 ,0.303245166150 ,-967.118103027344 ,-978.323364257812 
0.289,0.763,-2.7,-2.4,0.182597303951 ,0.274945357594 ,0.301673861543 ,-967.126831054688 ,-978.001647949219 
0.289,0.816,-2.7,-2.4,0.181874866485 ,0.274189134971 ,0.300382343263 ,-967.130737304688 ,-978.637268066406 
0.289,0.868,-2.7,-2.4,0.180815589949 ,0.273088258490 ,0.298373321962 ,-967.150817871094 ,-978.515808105469 
0.289,0.921,-2.7,-2.4,0.182312035794 ,0.274724439824 ,0.301256406981 ,-967.125122070312 ,-978.170776367188 
0.289,0.974,-2.7,-2.4,0.181913403397 ,0.274242507381 ,0.300331622796 ,-967.139770507812 ,-978.541809082031 
0.342,0.026,-2.7,-2.4,0.181104932063 ,0.273413151284 ,0.298944713566 ,-967.144042968750 ,-978.510009765625 
0.342,0.079,-2.7,-2.4,0.181498793265 ,0.273780897379 ,0.299649620896 ,-967.137939453125 ,-978.571289062500 
0.342,0.132,-2.7,-2.4,0.183063068075 ,0.275425412289 ,0.302557540875 ,-967.119140625000 ,-977.987609863281 
0.342,0.184,-2.7,-2.4,0.183035840427 ,0.275428329724 ,0.302403764198 ,-967.125732421875 ,-978.305419921875 
0.342,0.237,-2.7,-2.4,0.183976018111 ,0.276329654970 ,0.304205114334 ,-967.107238769531 ,-978.576171875000 
0.342,0.289,-2.7,-2.4,0.181186035550 ,0.273477113498 ,0.299034526927 ,-967.148437500000 ,-978.352294921875 
0.342,0.342,-2.7,-2.4,0.182188855387 ,0.274628788162 ,0.301061883848 ,-967.124450683594 ,-978.143981933594 
0.342,0.395,-2.7,-2.4,0.180600278018 ,0.272837747735 ,0.297921953244 ,-967.157714843750 ,-978.573669433594 
0.342,0.447,-2.7,-2.4,0.183720080332 ,0.276140697839 ,0.303837952371 ,-967.106994628906 ,-977.962646484375 
0.342,0.5,-2.7,-2.4,0.182183056870 ,0.274587528322 ,0.300795361002 ,-967.141357421875 ,-978.278381347656 
0.342,0.553,-2.7,-2.4,0.185217347714 ,0.277618293416 ,0.306492724350 ,-967.095275878906 ,-977.947448730469 
0.342,0.605,-2.7,-2.4,0.181227324000 ,0.273527035089 ,0.299056238282 ,-967.151000976562 ,-978.519042968750 
0.342,0.658,-2.7,-2.4,0.182601502645 ,0.275081623329 ,0.301846397247 ,-967.119079589844 ,-978.169616699219 
0.342,0.711,-2.7,-2.4,0.180510953603 ,0.272754271407 ,0.297768222753 ,-967.159606933594 ,-978.403015136719 
0.342,0.763,-2.7,-2.4,0.182979857338 ,0.275360098589 ,0.302470225291 ,-967.114624023438 ,-978.164001464844 
0.342,0.816,-2.7,-2.4,0.182225997231 ,0.274589835430 ,0.300920460575 ,-967.136962890625 ,-977.837341308594 
0.342,0.868,-2.7,-2.4,0.184524088899 ,0.276907373960 ,0.305196674996 ,-967.103820800781 ,-978.328125000000 
0.342,0.921,-2.7,-2.4,0.182226361980 ,0.274549911498 ,0.300929450805 ,-967.133056640625 ,-978.562316894531 
