shift_a,shift_b,shift_c,fgw_distance,relaxed_energy
0.739,0.261,-1.300,0.220740220984,-489.082214355469
0.739,0.304,-1.300,0.221199784487,-489.070983886719
0.739,0.348,-1.300,0.221298878772,-489.056182861328
0.739,0.391,-1.300,0.221158524522,-489.070373535156
0.739,0.435,-1.300,0.221040691476,-489.073547363281
0.739,0.478,-1.300,0.221409746018,-489.053100585938
0.739,0.522,-1.300,0.221460668422,-489.053100585938
0.739,0.565,-1.300,0.221064191789,-489.072357177734
0.739,0.609,-1.300,0.221063816537,-489.075286865234
0.739,0.652,-1.300,0.221093739286,-489.071655273438
0.739,0.696,-1.300,0.221005855802,-489.074401855469
0.739,0.739,-1.300,0.220740220984,-489.082214355469
0.739,0.783,-1.300,0.220973445327,-489.079803466797
0.739,0.826,-1.300,0.221120972880,-489.066101074219
0.739,0.870,-1.300,0.221367845180,-489.057312011719
0.739,0.913,-1.300,0.221015822959,-489.074401855469
0.739,0.957,-1.300,0.221162703186,-489.064453125000
0.783,0.000,-1.300,0.221375791492,-489.055267333984
0.783,0.043,-1.300,0.221105071894,-489.069458007812
0.783,0.087,-1.300,0.221035780636,-489.073455810547
0.783,0.130,-1.300,0.221392948137,-489.053771972656
0.783,0.174,-1.300,0.221391176476,-489.054290771484
0.783,0.217,-1.300,0.221023789406,-489.074401855469
0.783,0.261,-1.300,0.220973445327,-489.079833984375
0.783,0.304,-1.300,0.221033761961,-489.073059082031
0.783,0.348,-1.300,0.220974150346,-489.074829101562
0.783,0.391,-1.300,0.220769306820,-489.081787109375
0.783,0.435,-1.300,0.221039943681,-489.075622558594
0.783,0.478,-1.300,0.221196598680,-489.055847167969
0.783,0.522,-1.300,0.221343677211,-489.055908203125
0.783,0.565,-1.300,0.221022398621,-489.074554443359
0.783,0.609,-1.300,0.221123836733,-489.064788818359
0.783,0.652,-1.300,0.221519764425,-489.051879882812
0.783,0.696,-1.300,0.221353171627,-489.059265136719
0.783,0.739,-1.300,0.220840611858,-489.077178955078
0.783,0.783,-1.300,0.221023789406,-489.074401855469
0.783,0.826,-1.300,0.221027932984,-489.075439453125
0.783,0.870,-1.300,0.220828288058,-489.076812744141
0.783,0.913,-1.300,0.220756932397,-489.081481933594
0.783,0.957,-1.300,0.221264546894,-489.069366455078
0.826,0.000,-1.300,0.220971844587,-489.074554443359
0.826,0.043,-1.300,0.220827120185,-489.081115722656
0.826,0.087,-1.300,0.221099392645,-489.074249267578
0.826,0.130,-1.300,0.221291194594,-489.055175781250
0.826,0.174,-1.300,0.221308842935,-489.054779052734
0.826,0.217,-1.300,0.221027932984,-489.075469970703
0.826,0.261,-1.300,0.221120972880,-489.066101074219
0.826,0.304,-1.300,0.221432408026,-489.053436279297
0.826,0.348,-1.300,0.221319464799,-489.061279296875
0.826,0.391,-1.300,0.220793257785,-489.080902099609
0.826,0.435,-1.300,0.220924363268,-489.075500488281
0.826,0.478,-1.300,0.221029028207,-489.075408935547
0.826,0.522,-1.300,0.220875130426,-489.076477050781
0.826,0.565,-1.300,0.220786291167,-489.080841064453
0.826,0.609,-1.300,0.221321948965,-489.059234619141
0.826,0.652,-1.300,0.221444665119,-489.053833007812
0.826,0.696,-1.300,0.221069676079,-489.069091796875
0.826,0.739,-1.300,0.221028394102,-489.073364257812
0.826,0.783,-1.300,0.221391176476,-489.054626464844
0.826,0.826,-1.300,0.221308842935,-489.054443359375
0.826,0.870,-1.300,0.220975042099,-489.075683593750
0.826,0.913,-1.300,0.220874334890,-489.080505371094
0.826,0.957,-1.300,0.221004179907,-489.074523925781
0.870,0.000,-1.300,0.221266589762,-489.070343017578
0.870,0.043,-1.300,0.220757343894,-489.081848144531
0.870,0.087,-1.300,0.220878068998,-489.076049804688
0.870,0.130,-1.300,0.221029810209,-489.075592041016
0.870,0.174,-1.300,0.220975042099,-489.075683593750
0.870,0.217,-1.300,0.220828288058,-489.076812744141
0.870,0.261,-1.300,0.221367845180,-489.057617187500
