shift_a,shift_b,shift_c,fgw_distance,single_point_energy
0.833,0.625,-2.700,0.276292316022,-967.104309082031
0.833,0.667,-2.700,0.274355083999,-967.140441894531
0.833,0.708,-2.700,0.276292316022,-967.104248046875
0.833,0.750,-2.700,0.274097595845,-967.129089355469
0.833,0.792,-2.700,0.272651191216,-967.154235839844
0.833,0.833,-2.700,0.274545390156,-967.120971679688
0.833,0.875,-2.700,0.272651191216,-967.154235839844
0.833,0.917,-2.700,0.274097595845,-967.129089355469
0.833,0.958,-2.700,0.276292316022,-967.104309082031
0.875,0.000,-2.700,0.272625234441,-967.153564453125
0.875,0.042,-2.700,0.275695952602,-967.107055664062
0.875,0.083,-2.700,0.274198320980,-967.137573242188
0.875,0.125,-2.700,0.275600466825,-967.116333007812
0.875,0.167,-2.700,0.276267505736,-967.103515625000
0.875,0.208,-2.700,0.273020684518,-967.152587890625
0.875,0.250,-2.700,0.274395134740,-967.123779296875
0.875,0.292,-2.700,0.273107080028,-967.142517089844
0.875,0.333,-2.700,0.272625234441,-967.153564453125
0.875,0.375,-2.700,0.275695952602,-967.107055664062
0.875,0.417,-2.700,0.274198320980,-967.137573242188
0.875,0.458,-2.700,0.275600466824,-967.116333007812
0.875,0.500,-2.700,0.276267505736,-967.103576660156
0.875,0.542,-2.700,0.273020684518,-967.152587890625
0.875,0.583,-2.700,0.274395134740,-967.123779296875
0.875,0.625,-2.700,0.273107080028,-967.142517089844
0.875,0.667,-2.700,0.272625234441,-967.153564453125
0.875,0.708,-2.700,0.275695952602,-967.107055664062
0.875,0.750,-2.700,0.274198320980,-967.137573242188
0.875,0.792,-2.700,0.275600466825,-967.116333007812
0.875,0.833,-2.700,0.276267505736,-967.103576660156
0.875,0.875,-2.700,0.273020684518,-967.152587890625
0.875,0.917,-2.700,0.274395134740,-967.123779296875
0.875,0.958,-2.700,0.273107080028,-967.142517089844
0.917,0.000,-2.700,0.274146944561,-967.130554199219
0.917,0.042,-2.700,0.274304969577,-967.123107910156
0.917,0.083,-2.700,0.272252876747,-967.162109375000
0.917,0.125,-2.700,0.274304969577,-967.123107910156
0.917,0.167,-2.700,0.274146944561,-967.130554199219
0.917,0.208,-2.700,0.274238774372,-967.136840820312
0.917,0.250,-2.700,0.277464570486,-967.094116210938
0.917,0.292,-2.700,0.274238774372,-967.136779785156
0.917,0.333,-2.700,0.274146944561,-967.130615234375
0.917,0.375,-2.700,0.274304969577,-967.123107910156
0.917,0.417,-2.700,0.272252876747,-967.162048339844
0.917,0.458,-2.700,0.274304969577,-967.123107910156
0.917,0.500,-2.700,0.274146944561,-967.130554199219
0.917,0.542,-2.700,0.274238774372,-967.136779785156
0.917,0.583,-2.700,0.277464570486,-967.094116210938
0.917,0.625,-2.700,0.274238774372,-967.136779785156
0.917,0.667,-2.700,0.274146944561,-967.130615234375
0.917,0.708,-2.700,0.274304969577,-967.123107910156
0.917,0.750,-2.700,0.272252876747,-967.162048339844
0.917,0.792,-2.700,0.274304969577,-967.123107910156
0.917,0.833,-2.700,0.274146944561,-967.130615234375
0.917,0.875,-2.700,0.274238774372,-967.136779785156
0.917,0.917,-2.700,0.277464570486,-967.094116210938
0.917,0.958,-2.700,0.274238774372,-967.136840820312
0.958,0.000,-2.700,0.276267505736,-967.103515625000
0.958,0.042,-2.700,0.275600466825,-967.116333007812
0.958,0.083,-2.700,0.274198320980,-967.137512207031
0.958,0.125,-2.700,0.275695952602,-967.107055664062
0.958,0.167,-2.700,0.272625234441,-967.153564453125
0.958,0.208,-2.700,0.273107080028,-967.142517089844
0.958,0.250,-2.700,0.274395134740,-967.123779296875
0.958,0.292,-2.700,0.273020684518,-967.152587890625
0.958,0.333,-2.700,0.276267505736,-967.103576660156
0.958,0.375,-2.700,0.275600466825,-967.116333007812
0.958,0.417,-2.700,0.274198320980,-967.137573242188
0.958,0.458,-2.700,0.275695952602,-967.107055664062
0.958,0.500,-2.700,0.272625234441,-967.153564453125
0.958,0.542,-2.700,0.273107080028,-967.142517089844
0.958,0.583,-2.700,0.274395134740,-967.123779296875
0.958,0.625,-2.700,0.273020684518,-967.152587890625
0.958,0.667,-2.700,0.276267505736,-967.103576660156
0.958,0.708,-2.700,0.275600466825,-967.116333007812
0.958,0.750,-2.700,0.274198320980,-967.137573242188
0.958,0.792,-2.700,0.275695952602,-967.107055664062
0.958,0.833,-2.700,0.272625234441,-967.153564453125
0.958,0.875,-2.700,0.273107080028,-967.142517089844
0.958,0.917,-2.700,0.274395134740,-967.123779296875
0.958,0.958,-2.700,0.273020684518,-967.152587890625

metric,value
total_points,576
valid_points,576
pearson,0.966896684275
spearman,0.941011396147
